1,1341.69025707436,1265.1862151308144,1510.3634105980955,[ 36 169 252 372 478],[ 36 198 252 372 478],2201.3613058359088,"[12, 182, 358, 486, 279]",3487.817055425627,"[12, 158, 283, 369, 471]"
2,2066.351255573854,1781.5830513327694,2427.2287474535797,[ 73 155 246 318 399 462],[  3 165 179 329 385 483],1885.6720347063356,"[3, 155, 329, 385, 483, 224]",4354.611635089076,"[56, 162, 215, 294, 416, 480]"
3,3163.352148663512,2653.58606838875,3553.7361635002662,[ 15 128 185 281 323 422 468],[ 59  79 211 271 341 394 471],2781.140330998955,"[15, 128, 281, 343, 396, 468, 185]",3831.688279195184,"[6, 132, 192, 275, 335, 419, 495]"
4,2965.216762692155,2288.1528268600655,3810.4479994258472,[ 37 102 180 251 300 345 428 492],[ 22 100 166 196 288 351 409 484],2274.0606704276693,"[37, 97, 251, 300, 345, 428, 492, 180]",3557.6248222551258,"[37, 97, 184, 251, 297, 355, 409, 496]"
5,4034.5534840584687,2739.1600933775285,5004.947600863086,[ 48  88 143 208 263 318 363 432 483],[ 20  86 122 174 276 289 383 425 451],2597.276347619145,"[48, 88, 208, 265, 318, 363, 432, 483, 143]",5154.997872783441,"[17, 107, 163, 213, 253, 326, 371, 432, 483]"
6,4781.287601581426,3939.203045216442,5549.982038189273,[ 14  79 137 188 244 296 341 392 440 487],[ 15  86 139 176 208 292 301 397 440 487],4503.0755601826995,"[14, 86, 188, 244, 284, 334, 386, 430, 487, 143]",6038.675923049828,"[14, 86, 145, 188, 244, 282, 338, 392, 434, 493]"
7,4510.34520751348,3905.0554687225376,5162.17595267044,[ 13  84 128 182 222 235 300 353 401 434 493],[ 23  86 128 168 221 256 317 360 401 445 489],4322.922967808035,"[13, 84, 168, 223, 259, 306, 353, 400, 432, 493, 125]",6866.249908667718,"[45, 78, 124, 161, 223, 260, 318, 360, 400, 432, 493]"
8,4653.420401643385,3910.396045474867,5191.277901316387,[ 37  80 106 153 203 231 292 326 375 407 440 483],[ 37  73 110 157 175 216 259 318 371 414 446 495],4002.0838308942307,"[37, 65, 153, 200, 231, 292, 326, 375, 407, 440, 483, 106]",6444.340796628805,"[19, 65, 109, 158, 209, 231, 281, 335, 376, 405, 457, 498]"
9,5284.848398613485,4510.509288671942,6267.929103715546,[ 12  66 116 155 180 199 263 291 331 367 406 453 497],[ 14  69 115 145 182 224 263 291 331 385 417 455 486],4491.19428673937,"[12, 63, 152, 184, 223, 263, 298, 346, 385, 413, 458, 486, 115]",7816.613322026724,"[19, 66, 111, 155, 184, 225, 263, 295, 343, 382, 417, 460, 481]"
10,5784.124100004206,4910.663554817953,6741.714956710635,[  5  68 107 130 174 208 235 287 323 346 392 420 460 492],[ 23  68  90 119 174 202 240 285 317 346 377 420 460 493],4694.319276170218,"[5, 68, 130, 170, 208, 235, 275, 316, 346, 388, 428, 460, 492, 107]",7398.2900549885735,"[29, 68, 92, 130, 170, 208, 244, 287, 322, 352, 391, 428, 461, 492]"
