1,1574.5772924588784,1316.3399118965835,1899.0274707381884,[ 4 35 54 77 92],[ 0 34 50 72 83],1478.6282067372338,"[4, 34, 70, 93, 50]",1769.8331603511256,"[3, 36, 53, 77, 93]"
2,1742.9745465124113,1458.5499388686003,2028.8841594190117,[  9  69 119 159 181],[ 20  44 117 144 183],1550.1598728229333,"[9, 78, 153, 181, 116]",2404.140823556074,"[39, 63, 109, 151, 183]"
3,1330.9231272316456,1189.131434402851,1786.0748216272145,[ 16 107 155 226 271],[  0 107 156 226 271],1189.131434402851,"[16, 107, 155, 226, 271]",1731.3705860076832,"[16, 107, 154, 237, 285]"
4,1433.486270974447,1242.8674871559008,1866.340485041844,[ 67 142 203 303 372],[ 67  90 218 309 384],1218.552321777272,"[39, 140, 313, 386, 222]",2773.3745012744675,"[18, 140, 233, 314, 360]"
5,1545.0248069710174,1295.004885350999,1887.6253276072616,[ 31 187 250 351 471],[ 76 151 209 358 463],1497.6658358791788,"[78, 167, 358, 463, 258]",3029.030840146151,"[31, 170, 298, 384, 482]"
6,2016.4357767253593,1865.642210616523,2313.9128245733236,[  5 201 347 472 564],[ 35 201 257 426 575],2314.2237360589743,"[5, 212, 440, 569, 253]",3550.0088982095494,"[94, 180, 320, 453, 548]"
7,1306.175788572701,1174.9477964622315,1795.0679903503492,[ 92 237 387 534 631],[ 83 279 381 550 652],1300.9563545381188,"[92, 237, 534, 659, 387]",2582.74050083815,"[92, 237, 375, 519, 648]"
8,1953.960262836988,1786.482757727885,2540.583944714781,[ 36 267 333 625 780],[114 312 421 604 734],1934.3028486756261,"[36, 267, 625, 758, 418]",3316.7169562131494,"[133, 301, 431, 625, 758]"
9,1649.920710501079,1395.3797443540097,2070.5345572254055,[ 41 271 534 666 856],[ 66 344 378 675 816],2565.0582199709097,"[98, 282, 672, 864, 378]",3468.610619984637,"[98, 353, 532, 631, 834]"
10,1341.8788584074985,1082.611452536378,1762.68899395975,[133 340 593 732 925],[ 99 387 555 774 913],1856.328143544291,"[99, 323, 774, 902, 556]",3101.6960266529545,"[44, 320, 515, 768, 991]"
11,1500.536899800349,1331.731931368232,2238.2606406835225,[  29  334  550  799 1057],[ 204  434  639  879 1086],2088.841768573833,"[29, 349, 854, 1092, 458]",3452.282787413259,"[176, 398, 552, 860, 1052]"
12,1071.9192949638953,873.2592162931635,1782.9830951804881,[  43  444  705  894 1118],[  35  434  685  933 1120],1367.1338300164934,"[13, 365, 647, 1163, 896]",2879.351059790954,"[35, 473, 693, 918, 1150]"
13,1331.4121173206015,1155.697467219398,2116.429234510575,[ 120  504  742  964 1249],[  70  411  672  808 1196],1155.697467219398,"[120, 504, 742, 1249, 964]",4232.144557408332,"[133, 443, 770, 914, 1188]"
14,1121.3558144866975,937.241165927396,1909.6555239471286,[  71  430  723 1041 1317],[ 242  303  760 1012 1285],2538.800470183378,"[71, 556, 1020, 1364, 589]",3729.579414723654,"[201, 486, 826, 1105, 1365]"
15,2008.2567072376253,1814.234949494651,2544.0560698254894,[  30  569  810 1195 1426],[ 283  486  628 1174 1364],2663.1583067902943,"[283, 486, 1152, 1469, 603]",3424.5403704406754,"[30, 457, 849, 1199, 1497]"
