11,4342.894445072081,3668.2708688762445,5385.642966645264,[ 12 137 146 269 338 388 473 538 628 691],[  1  77 180 250 338 358 473 543 628 691],4474.987735507773,"[12, 132, 279, 338, 397, 461, 544, 602, 684, 201]",6791.283378934226,"[3, 135, 196, 254, 325, 409, 460, 534, 627, 672]",625.9354574680328,78.95913100242615,86.11888575553894
12,4273.94296069653,3477.902167089607,5239.999712885868,[ 66 135 220 279 349 420 496 580 640 718],[ 66 146 159 233 348 420 494 580 640 718],4331.962761494844,"[2, 123, 279, 348, 416, 504, 570, 637, 748, 204]",7120.050973632366,"[19, 120, 191, 299, 348, 425, 502, 580, 656, 749]",710.4496569633484,104.81589865684509,107.1227605342865
13,5684.484259917808,4068.9637957055465,7639.16951334315,[  8 132 203 297 371 473 527 630 713 773],[  6  92 225 247 331 408 549 636 684 794],4303.478301630793,"[8, 137, 297, 371, 466, 527, 630, 711, 773, 203]",6073.897797889144,"[8, 156, 230, 283, 386, 466, 528, 610, 684, 773]",713.1630065441132,129.8041582107544,128.60433340072632
14,5513.7727955033415,3932.653130270287,7458.527599842382,[ 53 161 234 312 395 505 559 666 747 839],[  8  86 181 268 407 490 555 657 684 777],4194.039244119613,"[53, 140, 329, 387, 503, 558, 640, 724, 839, 232]",6278.760429396558,"[25, 129, 215, 327, 406, 474, 584, 670, 726, 843]",891.3539543151855,86.40708351135254,157.1351237297058
15,4833.808686665248,3370.6058163387925,7284.214791195958,[ 83 160 247 279 413 532 615 684 809 861],[ 83  98 251 328 411 456 605 631 733 878],3158.2193839580605,"[83, 160, 328, 413, 532, 615, 685, 809, 861, 247]",7544.731115055129,"[25, 160, 233, 317, 419, 535, 615, 686, 785, 881]",927.2197227478027,97.4416253566742,183.95247268676758
16,5283.712143550448,3624.1131904001104,7405.449285728705,[ 64 182 250 361 449 560 628 730 827 932],[ 11 150 204 372 395 567 640 726 841 860],4893.98969535623,"[64, 150, 332, 471, 525, 628, 719, 810, 941, 277]",7265.141549094669,"[11, 170, 269, 379, 462, 567, 621, 740, 817, 920]",1116.011969089508,129.70439434051514,215.2598397731781
17,6099.666768719192,3827.365002162302,6886.631463088908,[ 10 173 262 371 475 572 677 781 873 958],[ 62 116 213 361 485 572 615 752 838 949],4222.786596561409,"[10, 173, 280, 362, 592, 698, 780, 897, 993, 463]",8433.570448622198,"[83, 196, 271, 365, 461, 553, 657, 766, 888, 994]",1026.0852625370026,154.84122443199158,252.33677315711975
18,5738.216571119659,3849.607430402165,7302.492703016371,[  38  186  301  389  489  606  726  815  930 1046],[ 38 117 222 330 521 603 726 773 920 961],4005.0592680634563,"[38, 195, 381, 489, 606, 682, 815, 930, 1012, 301]",6970.807992920401,"[38, 207, 293, 417, 504, 599, 719, 824, 923, 1001]",1099.0831787586212,305.5635130405426,289.66701579093933
19,6296.944347176762,2985.56568752761,7139.941041270819,[  17  195  320  399  516  616  767  858  978 1057],[   2  196  321  408  508  608  685  786  966 1078],2990.1857582087246,"[17, 195, 320, 399, 616, 767, 858, 947, 1057, 516]",8177.7559612095065,"[3, 196, 328, 410, 536, 641, 737, 829, 975, 1075]",1273.0643484592438,351.37816858291626,371.145161151886
20,6125.472751309284,3244.6143484622185,7502.794690425426,[   1  126  320  440  556  661  803  903  980 1127],[   7  184  244  409  502  681  691  903  937 1098],2998.5301569017834,"[1, 184, 440, 556, 661, 803, 899, 980, 1127, 320]",7618.73027967808,"[23, 182, 319, 406, 556, 674, 774, 863, 1003, 1107]",1317.2840657234192,277.04559230804443,418.4344918727875
