31,1875.6699074322614,1158.3702206822513,2692.7027146824234,[ 88 355 522 689 870],[ 88 280 363 668 869],1951.1241934158422,"[50, 277, 508, 817, 560]",4323.977139670613,"[111, 342, 470, 705, 854]",493.60509610176086,143.63393020629883,190.594717502594
32,1340.543124251168,1091.8464735879095,2680.0733873525633,[ 25 293 505 720 855],[ 25 200 387 720 895],1091.8464735879095,"[25, 293, 505, 855, 720]",3548.74839597818,"[42, 329, 525, 714, 847]",275.69933581352234,92.6394374370575,200.8004801273346
33,1817.5610452100445,1233.8622208266258,2848.2348753468705,[ 34 319 499 699 897],[ 34 356 401 714 858],1233.8622208266258,"[34, 319, 699, 897, 499]",3862.5243526643676,"[73, 323, 501, 725, 926]",393.49708890914917,98.92170643806458,223.20155954360962
34,2070.445212034422,977.4524831464188,2705.82631637329,[140 373 532 725 942],[ 41 312 409 604 949],977.4524831464189,"[140, 373, 725, 942, 532]",3011.5434260023776,"[41, 368, 556, 776, 954]",360.2224609851837,146.43870520591736,237.00770044326782
35,2444.71948663552,1538.6187577666365,2728.318427248031,[ 66 315 565 715 933],[145 380 427 615 945],1903.3371377836056,"[173, 312, 730, 973, 522]",2835.8408013831604,"[145, 380, 592, 756, 940]",469.0646288394928,128.0707869529724,255.71792435646057
36,2512.555138641114,1192.35579762509,2879.8755055390156,[ 182  370  599  805 1023],[ 182  205  556  796 1023],1365.2820274001774,"[182, 313, 805, 1023, 599]",4398.504643143528,"[68, 340, 533, 814, 978]",482.7650475502014,314.50359654426575,276.4213833808899
37,1960.7219765922034,1500.5163738618442,2991.5812267614197,[ 24 380 606 763 966],[174 340 438 763 844],1702.331659262958,"[24, 416, 763, 1023, 551]",2952.617311267902,"[174, 388, 597, 763, 1023]",407.5896511077881,206.78544425964355,307.4976625442505
38,2153.8639467052626,1504.0585959711198,3367.328345355624,[ 122  355  560  845 1035],[ 26 240 454 660 879],2936.4126672338043,"[189, 331, 855, 1029, 627]",4444.61781939041,"[168, 327, 545, 855, 1029]",473.5753490924835,221.7570469379425,325.7535924911499
39,2730.289009036443,1788.3984822785367,2985.2789839530064,[135 438 460 790 993],[  10  412  465  813 1025],2576.618686220299,"[10, 434, 827, 1011, 598]",3806.579095823825,"[10, 340, 553, 869, 1001]",471.1879816055298,130.72070598602295,334.7824420928955
40,2404.384707245153,2200.804979005874,2733.990778215696,[ 135  349  452  846 1083],[ 161  246  469  823 1121],1342.719470813046,"[77, 349, 794, 1083, 616]",3549.500188508033,"[221, 418, 587, 895, 1057]",540.3012795448303,204.31006932258606,355.22983050346375
