11,1206.3990269492301,949.2749644170643,1585.7782223463084,[  4 145 231 314 385],[ 30 151 231 314 385],972.5716561029038,"[4, 150, 231, 385, 314]",2759.731701616461,"[76, 151, 231, 280, 386]",4.060150861740112,21.7678120136261,19.09199094772339
12,1382.0925976347316,1165.3475590870207,1746.4088201538475,[ 82 144 248 339 392],[ 13 141 217 339 392],1165.3475590870207,"[82, 144, 248, 392, 339]",3301.543217354781,"[23, 136, 217, 334, 422]",5.467418432235718,20.889821529388428,19.84545612335205
13,1539.918331891233,1362.039165581407,1861.6057670743105,[ 30 163 257 359 408],[ 73 163 257 359 427],1389.5679014554685,"[57, 178, 335, 442, 232]",2042.2112086373415,"[57, 178, 226, 335, 428]",11.760867357254028,27.120192527770996,25.36199402809143
14,1356.7641020219712,1232.7219668904372,1775.747143796673,[ 53 180 267 354 444],[  1 183 253 341 428],1588.1330724120876,"[53, 156, 279, 444, 354]",3524.105434110069,"[4, 156, 246, 348, 463]",10.413479804992676,26.66944909095764,27.678505182266235
15,1278.8463176643365,1176.1865331749293,1564.094957303891,[ 49 164 295 378 468],[  8 173 295 389 468],1829.5211816469769,"[80, 192, 399, 464, 256]",2441.4325792566133,"[49, 170, 268, 351, 465]",7.529936790466309,28.18638515472412,30.99221181869507
16,1649.2515989164162,1520.2045778173556,2053.8124348431543,[ 13 170 291 402 520],[ 30 189 223 390 513],2017.472688718304,"[30, 170, 390, 513, 292]",3774.1758936634187,"[47, 198, 314, 392, 497]",9.120449542999268,27.65559697151184,36.4555869102478
17,1854.1634501678095,1708.576644141635,2189.391884027099,[ 10 211 287 415 500],[ 92 178 286 396 513],1774.8952901503314,"[10, 211, 415, 535, 231]",3499.5120340660287,"[96, 193, 294, 396, 513]",11.765559434890747,39.68630576133728,43.742425203323364
18,1869.930848773186,1521.7320273319053,2330.4330302925855,[ 65 202 328 452 541],[ 10 190 246 452 542],1779.9036500043412,"[65, 178, 424, 542, 331]",3358.268008268021,"[13, 218, 331, 424, 542]",13.861958980560303,34.24449920654297,47.42527627944946
19,1224.146362622222,1156.6642486396663,1486.5699493598095,[ 79 212 343 436 569],[107 196 257 456 552],1165.7476538870903,"[107, 196, 456, 585, 345]",3527.5657833933856,"[37, 204, 356, 469, 547]",13.75723648071289,55.08982062339783,61.3281044960022
20,1324.5323686396252,1171.7414352051437,1936.990265355633,[113 204 352 490 582],[109 204 352 490 582],1339.725033107623,"[113, 197, 490, 582, 352]",2580.9950139037924,"[3, 233, 319, 453, 599]",16.380561590194702,40.4234676361084,67.5154504776001
