11,4729.947595,4126.222935,5537.024907,[ 26 112 184 278 336 386 476 549 595 679],[  4  80 184 278 292 386 483 549 622 679],4326.027668,"[26, 130, 266, 336, 386, 461, 549, 595, 679, 184]",7458.418452,"[6, 108, 193, 279, 336, 389, 476, 557, 616, 697]",,,,,,199.8047329
12,4028.38562,3540.801752,4683.853383,[ 20 117 191 263 370 445 500 562 660 716],[  6 129 208 286 362 447 489 594 667 723],3364.181978,"[20, 117, 263, 347, 447, 500, 590, 660, 716, 191]",5690.007233,"[39, 123, 211, 267, 356, 435, 493, 580, 667, 746]",,,,,,-176.6197731
13,4054.16905,3372.921871,4793.221229,[ 46 143 230 315 384 478 525 627 717 761],[ 71 158 224 308 370 465 552 638 685 799],4281.239873,"[71, 120, 307, 381, 462, 520, 617, 710, 763, 211]",7697.083829,"[79, 120, 238, 307, 390, 458, 520, 617, 705, 799]",,,,,,908.3180016
14,3954.705129,3496.839871,4560.727462,[ 37 151 226 324 397 508 591 667 744 825],[ 64 159 229 297 401 485 590 670 735 819],3611.425883,"[63, 153, 330, 387, 485, 590, 670, 735, 819, 229]",6920.150053,"[45, 169, 233, 306, 404, 485, 578, 670, 742, 825]",,,,,,114.5860125
15,4533.2126,3250.266298,5716.144511,[  1 164 256 353 424 515 617 704 806 879],[ 12 158 189 283 368 460 592 719 806 879],5027.505487,"[1, 179, 319, 426, 514, 620, 678, 770, 863, 259]",6757.4132,"[22, 167, 262, 337, 407, 510, 616, 695, 804, 895]",,,,,,1777.239189
16,4722.357793,4274.875049,5331.066833,[  0 148 201 355 460 552 664 719 817 913],[  0 162 243 334 462 552 648 758 817 913],4253.393261,"[0, 148, 355, 460, 552, 654, 724, 817, 913, 201]",8106.409712,"[94, 174, 237, 361, 441, 541, 642, 730, 839, 938]",,,,,,-21.48178714
17,4332.68578,3318.09277,5069.912579,[ 41 168 276 372 487 586 687 786 868 999],[  6 192 295 395 468 591 687 779 863 953],3279.265414,"[41, 168, 372, 457, 586, 687, 786, 868, 999, 276]",5596.79929,"[95, 153, 288, 377, 482, 564, 672, 760, 882, 990]",,,,,,-38.82735576
18,5526.774339,4397.497665,6486.094819,[  82  160  222  403  497  622  688  807  941 1022],[   5  174  287  329  524  601  697  814  898 1034],5511.640831,"[0, 204, 412, 480, 627, 690, 835, 939, 1012, 292]",9876.887599,"[44, 188, 284, 378, 518, 596, 726, 822, 898, 1034]",,,,,,1114.143166
19,4520.749776,3577.801251,5450.19026,[  87  184  287  406  534  609  754  879  976 1072],[  87  188  275  419  537  640  769  860  964 1090],5151.168872,"[39, 184, 429, 523, 640, 769, 874, 986, 1090, 275]",5734.300462,"[96, 184, 313, 429, 537, 640, 737, 835, 986, 1089]",,,,,,1573.367621
20,4960.121533,4174.556303,6240.643731,[  45  207  341  450  540  593  788  879 1021 1134],[  43  229  321  421  521  682  778  916 1025 1134],5913.772082,"[21, 192, 452, 530, 636, 766, 912, 1025, 1100, 321]",6599.131823,"[88, 191, 330, 426, 557, 647, 788, 879, 1008, 1123]",,,,,,1739.21578
21,4011.493595,3196.863401,4620.381545,[   1  198  339  433  596  670  790  925 1039 1158],[  11  211  305  422  557  670  788  959 1039 1158],3625.809822,"[52, 210, 466, 554, 716, 784, 927, 1039, 1170, 318]",6021.037302,"[39, 236, 307, 460, 596, 718, 806, 942, 1035, 1182]",,,,,,428.9464208
22,3817.691209,3082.877468,4512.717637,[  12  212  351  458  581  707  839  981 1083 1195],[  74  143  349  467  610  707  829  981 1075 1195],4454.286997,"[12, 193, 442, 583, 722, 844, 980, 1075, 1217, 360]",7823.068676,"[77, 235, 361, 449, 562, 706, 839, 981, 1096, 1219]",,,,,,1371.409529
23,5515.398657,4451.631446,6133.022271,[  82  241  385  455  630  731  869  988 1125 1238],[  97  219  261  478  601  755  881  993 1122 1291],5500.634209,"[72, 230, 461, 626, 744, 870, 989, 1139, 1249, 364]",7499.250677,"[72, 203, 385, 460, 630, 752, 856, 1024, 1125, 1238]",,,,,,1049.002763
24,4911.792982,4598.378635,5325.022979,[  56  250  399  538  669  804  928 1021 1162 1329],[  56  223  376  484  647  685  928 1021 1195 1305],4695.221169,"[56, 249, 528, 671, 804, 937, 1021, 1162, 1329, 399]",8746.426831,"[60, 227, 383, 493, 655, 804, 930, 1077, 1162, 1329]",,,,,,96.84253437
25,4585.325534,3864.781803,5306.721107,[  28  245  392  543  633  813  958 1081 1239 1364],[   2  256  295  538  633  774  947 1057 1234 1371],4739.393611,"[27, 256, 522, 658, 837, 955, 1116, 1242, 1332, 382]",7680.236893,"[74, 267, 401, 530, 633, 810, 947, 1057, 1216, 1364]",,,,,,874.6118076
26,5262.957427,4140.711783,6078.481828,[  31  282  396  533  696  802  889 1136 1292 1418],[  50  277  424  550  652  866  991 1087 1233 1417],3955.461822,"[31, 282, 533, 696, 819, 1006, 1136, 1292, 1418, 396]",7506.812061,"[131, 282, 411, 533, 658, 866, 968, 1087, 1274, 1443]",,,,,,-185.2499611
27,4331.473691,3681.080574,4993.096048,[ 109  264  418  592  732  881 1034 1176 1309 1463],[ 109  264  395  592  706  837  920 1154 1278 1475],4185.118375,"[38, 265, 536, 704, 879, 1014, 1129, 1302, 1445, 394]",8323.46292,"[47, 264, 384, 592, 725, 837, 977, 1140, 1309, 1485]",,,,,,504.0378013
28,4962.931073,4514.161193,5605.326872,[   9  234  326  558  704  871 1058 1222 1378 1477],[  70  166  326  576  704  912 1043 1168 1384 1477],4978.904104,"[9, 234, 571, 697, 871, 1043, 1168, 1384, 1542, 326]",8644.756772,"[51, 279, 423, 565, 697, 897, 1066, 1186, 1373, 1491]",,,,,,464.7429112
29,3874.571976,3275.204583,4384.829887,[  94  265  440  573  744  955 1109 1223 1406 1588],[  21  277  333  617  732  948 1052 1279 1428 1543],4438.640633,"[21, 294, 578, 732, 889, 1041, 1279, 1428, 1534, 333]",7523.544539,"[44, 282, 408, 578, 753, 889, 1110, 1223, 1417, 1588]",,,,,,1163.436049
30,3865.686823,3420.767745,4588.342111,[  79  256  450  616  810  968 1122 1248 1418 1622],[   0  179  467  586  786  968 1142 1281 1452 1622],3713.618599,"[79, 303, 616, 810, 932, 1125, 1248, 1434, 1622, 450]",8884.578076,"[70, 281, 440, 634, 816, 983, 1125, 1293, 1423, 1624]",,,,,,292.8508538
