21,1613.9394785861305,1457.466555971553,1840.768482590309,[  8 226 337 464 612],[  8 226 385 463 612],1457.466555971553,"[8, 226, 464, 612, 337]",3165.405789247846,"[27, 200, 347, 509, 601]",20.319704055786133,58.8801383972168,70.45740294456482
22,1836.2241482203929,1640.066744236903,2271.9876208647506,[ 99 211 385 488 670],[113 152 404 502 618],1919.0511259609152,"[3, 246, 369, 614, 474]",3568.258828538918,"[17, 204, 348, 474, 614]",29.39331555366516,62.94539165496826,83.10987544059753
23,1360.3497280675415,1079.5401543489645,1884.0014488870925,[131 220 360 546 686],[123 275 395 533 695],1472.4660544573173,"[1, 255, 513, 647, 357]",2298.6083857539356,"[131, 220, 360, 544, 655]",28.87404727935791,112.87551736831665,93.92269039154053
24,1331.0612460441293,1135.5717673296244,1919.9012632585261,[ 49 288 388 568 711],[ 95 226 394 570 590],1135.5717673296244,"[49, 288, 568, 711, 388]",2209.7930266575413,"[95, 227, 390, 553, 691]",24.007479906082153,93.64620971679688,100.36062574386597
25,1246.990730894587,1185.2621462674656,1579.174305652834,[ 80 250 386 534 748],[ 80 244 397 534 737],1185.2621462674656,"[80, 250, 534, 748, 386]",2636.5112244734564,"[144, 249, 406, 542, 731]",32.603864431381226,80.46278119087219,105.23704147338867
26,1660.5662873938038,1489.6740267883974,1988.9810419179762,[ 25 280 443 595 748],[ 72 242 422 583 714],1859.0433173932356,"[25, 281, 443, 748, 611]",2942.805169511786,"[58, 294, 388, 564, 731]",22.9097843170166,88.44170141220093,118.09244918823242
27,1479.2105999089624,1371.5345631563077,1688.412593265352,[108 299 463 609 747],[108 316 421 609 747],1614.9298967911245,"[108, 299, 463, 789, 609]",3742.27483839035,"[126, 247, 428, 599, 747]",27.88528609275818,97.75180006027222,134.21936202049255
28,1950.232530532863,1801.870405239969,2166.6339796908005,[ 57 250 422 609 815],[ 57 250 427 609 752],1856.1881092189624,"[107, 250, 444, 808, 508]",2605.407294601454,"[43, 280, 452, 612, 785]",16.609617471694946,128.8417501449585,139.18107557296753
29,1857.8411234085077,1633.6817625664294,2143.1112650594027,[129 327 476 656 848],[  3 263 432 641 767],1759.309756791678,"[27, 263, 641, 767, 432]",3218.0162140574225,"[129, 300, 471, 664, 849]",16.186747550964355,136.99095153808594,153.11688542366028
30,1651.9016779833503,1249.9346351941501,1953.1349188013924,[ 59 336 441 678 857],[ 71 330 466 625 874],1915.8059625010433,"[71, 319, 695, 789, 447]",2582.8550525032706,"[108, 322, 478, 674, 839]",26.2987277507782,177.23189520835876,166.51623940467834
