11,3951.2175607438767,3297.5374953858,4866.219882678251,[ 44 116 181 215 319 411 480 535 624 677],[ 25  76 188 275 342 393 456 526 598 666],3365.8310271269056,"[49, 116, 255, 321, 411, 475, 558, 624, 666, 188]",5116.378194033547,"[49, 116, 207, 261, 327, 411, 485, 558, 624, 666]",52.39136815071106,64.46043634414673,96.14723896980286
12,4794.081576864278,3910.259873523268,5637.848980339141,[ 40 145 191 299 354 440 501 588 664 743],[ 48 115 205 282 355 412 523 598 653 714],3937.9468705697495,"[13, 137, 279, 344, 429, 500, 588, 669, 714, 193]",6107.538196329969,"[39, 137, 209, 278, 358, 437, 512, 586, 669, 731]",91.0863184928894,153.39312386512756,110.60847783088684
13,4345.596500645508,3575.304600357922,5266.905583069654,[ 62 135 220 285 361 457 549 638 716 796],[ 10 135 233 285 378 466 546 627 700 778],4544.567624636529,"[62, 142, 287, 388, 472, 547, 627, 692, 772, 200]",7190.249719664055,"[34, 156, 203, 307, 388, 472, 527, 636, 681, 772]",55.635338306427,107.68127679824829,135.36865735054016
14,5181.270497651325,4141.083093385381,6645.982530272781,[ 12 138 249 312 382 468 594 664 739 818],[ 12  93 182 312 422 468 552 604 750 773],4318.838804623908,"[12, 140, 329, 382, 468, 594, 664, 739, 818, 249]",7352.508145563671,"[63, 153, 253, 305, 392, 470, 591, 664, 750, 846]",43.87274241447449,120.24074482917786,156.89775562286377
15,4589.200232380555,4020.431533877606,5126.387415104033,[ 79 138 243 348 428 532 618 691 775 887],[ 79 148 231 280 413 516 588 691 804 887],4840.1480029762215,"[79, 137, 333, 441, 532, 619, 678, 804, 887, 231]",7684.946616421216,"[8, 166, 264, 358, 441, 495, 617, 689, 797, 882]",106.15733766555786,221.5050985813141,182.89529299736023
16,5280.756827547905,4109.469106300735,5958.159710986972,[ 87 187 270 349 440 564 650 732 810 930],[  4 172 245 373 464 522 626 712 854 930],5955.789672965612,"[31, 183, 373, 473, 551, 661, 712, 852, 903, 245]",5490.011688836547,"[87, 187, 270, 354, 474, 564, 651, 738, 810, 930]",89.36121726036072,126.68446445465088,214.8528995513916
17,4147.586617520504,3493.344698012689,5156.438135972521,[ 63 153 263 390 487 557 674 789 852 973],[ 10 184 263 314 461 515 689 789 852 973],3611.3657677888204,"[63, 176, 390, 487, 595, 674, 789, 852, 973, 263]",6493.54149414567,"[86, 166, 260, 390, 461, 595, 697, 789, 852, 964]",76.81873726844788,261.95304560661316,249.5232572555542
18,3897.8153216811993,2900.473207547581,5062.133879614447,[  47  175  274  401  519  601  697  788  924 1015],[  47  116  269  329  476  579  697  817  924 1008],4078.5099816583283,"[66, 202, 407, 479, 582, 729, 828, 935, 1008, 269]",8019.588109401611,"[30, 199, 272, 390, 480, 616, 729, 802, 916, 1019]",99.5889208316803,197.5640652179718,287.2175602912903
19,4346.518043445178,3766.349519172462,5360.271187631024,[  21  172  277  410  454  605  719  827  988 1056],[  96  111  303  347  518  640  728  843  969 1046],4373.944921315,"[96, 173, 433, 547, 621, 729, 834, 969, 1058, 305]",6084.184449942265,"[39, 218, 323, 432, 516, 644, 749, 871, 988, 1093]",257.560293674469,210.47111344337463,365.0525143146515
20,4246.138165808711,3642.0407260667957,5268.485462106945,[  47  181  292  459  563  646  800  869 1008 1128],[  58  200  338  410  522  674  800  915 1026 1110],3415.340008185171,"[47, 187, 459, 521, 646, 800, 869, 1001, 1128, 292]",6970.268096330653,"[107, 178, 320, 424, 537, 634, 800, 896, 1008, 1134]",101.03998637199402,206.90018343925476,366.4907033443451
